date,sku,units_sold
2025-10-27,SKU014,4
2025-10-27,SKU015,4
2025-10-27,SKU016,2
2025-10-27,SKU017,14
2025-10-27,SKU018,6
2025-10-27,SKU019,4
2025-10-27,SKU020,5
2025-10-28,SKU001,11
2025-10-28,SKU002,9
2025-10-28,SKU003,12
2025-10-28,SKU004,6
2025-10-28,SKU005,5
2025-10-28,SKU006,11
2025-10-28,SKU007,6
2025-10-28,SKU008,12
2025-10-28,SKU009,6
2025-10-28,SKU010,6
2025-10-28,SKU011,5
2025-10-28,SKU012,6
2025-10-28,SKU013,4
2025-10-28,SKU014,5
2025-10-28,SKU015,6
2025-10-28,SKU016,2
2025-10-28,SKU017,13
2025-10-28,SKU018,8
2025-10-28,SKU019,4
2025-10-28,SKU020,6
2025-10-29,SKU001,13
2025-10-29,SKU002,6
2025-10-29,SKU003,13
2025-10-29,SKU004,6
2025-10-29,SKU005,5
2025-10-29,SKU006,8
2025-10-29,SKU007,7
2025-10-29,SKU008,8
2025-10-29,SKU009,6
2025-10-29,SKU010,7
2025-10-29,SKU011,4
2025-10-29,SKU012,7
2025-10-29,SKU013,4
2025-10-29,SKU014,5
2025-10-29,SKU015,5
2025-10-29,SKU016,3
2025-10-29,SKU017,12
2025-10-29,SKU018,8
2025-10-29,SKU019,4
2025-10-29,SKU020,6
2025-10-30,SKU001,9
2025-10-30,SKU002,9
2025-10-30,SKU003,16
2025-10-30,SKU004,7
2025-10-30,SKU005,5
2025-10-30,SKU006,8
2025-10-30,SKU007,7
2025-10-30,SKU008,12
2025-10-30,SKU009,7
2025-10-30,SKU010,9
2025-10-30,SKU011,4
2025-10-30,SKU012,7
2025-10-30,SKU013,3
2025-10-30,SKU014,5
2025-10-30,SKU015,4
2025-10-30,SKU016,3
2025-10-30,SKU017,10
2025-10-30,SKU018,6
2025-10-30,SKU019,4
2025-10-30,SKU020,5
2025-10-31,SKU001,11
2025-10-31,SKU002,11
2025-10-31,SKU003,18
2025-10-31,SKU004,7
2025-10-31,SKU005,7
2025-10-31,SKU006,12
2025-10-31,SKU007,6
2025-10-31,SKU008,10
2025-10-31,SKU009,10
2025-10-31,SKU010,10
2025-10-31,SKU011,4
2025-10-31,SKU012,6
2025-10-31,SKU013,4
2025-10-31,SKU014,4
2025-10-31,SKU015,7
2025-10-31,SKU016,4
2025-10-31,SKU017,17
2025-10-31,SKU018,10
2025-10-31,SKU019,6
2025-10-31,SKU020,9
2025-11-01,SKU001,12
2025-11-01,SKU002,9
2025-11-01,SKU003,13
2025-11-01,SKU004,10
2025-11-01,SKU005,8
2025-11-01,SKU006,13
2025-11-01,SKU007,7
2025-11-01,SKU008,11
2025-11-01,SKU009,9
2025-11-01,SKU010,11
2025-11-01,SKU011,5
2025-11-01,SKU012,8
2025-11-01,SKU013,3
2025-11-01,SKU014,6
2025-11-01,SKU015,5
2025-11-01,SKU016,3
2025-11-01,SKU017,13
2025-11-01,SKU018,8
2025-11-01,SKU019,8
2025-11-01,SKU020,8
2025-11-02,SKU001,17
2025-11-02,SKU002,8
2025-11-02,SKU003,14
2025-11-02,SKU004,9
2025-11-02,SKU005,7
2025-11-02,SKU006,10
2025-11-02,SKU007,8
2025-11-02,SKU008,13
2025-11-02,SKU009,11
2025-11-02,SKU010,8
2025-11-02,SKU011,5
2025-11-02,SKU012,7
2025-11-02,SKU013,4
2025-11-02,SKU014,5
2025-11-02,SKU015,5
2025-11-02,SKU016,4
2025-11-02,SKU017,12
2025-11-02,SKU018,7
2025-11-02,SKU019,5
2025-11-02,SKU020,9
2025-11-03,SKU001,12
2025-11-03,SKU002,8
2025-11-03,SKU003,10
2025-11-03,SKU004,6
2025-11-03,SKU005,4
2025-11-03,SKU006,8
2025-11-03,SKU007,6
2025-11-03,SKU008,9
2025-11-03,SKU009,9
2025-11-03,SKU010,8
2025-11-03,SKU011,4
2025-11-03,SKU012,5
2025-11-03,SKU013,4
2025-11-03,SKU014,4
2025-11-03,SKU015,4
2025-11-03,SKU016,3
2025-11-03,SKU017,12
2025-11-03,SKU018,8
2025-11-03,SKU019,4
2025-11-03,SKU020,8
2025-11-04,SKU001,11
2025-11-04,SKU002,6
2025-11-04,SKU003,13
2025-11-04,SKU004,8
2025-11-04,SKU005,4
2025-11-04,SKU006,7
2025-11-04,SKU007,6
2025-11-04,SKU008,11
2025-11-04,SKU009,6
2025-11-04,SKU010,9
2025-11-04,SKU011,5
2025-11-04,SKU012,5
2025-11-04,SKU013,4
2025-11-04,SKU014,4
2025-11-04,SKU015,5
2025-11-04,SKU016,3
2025-11-04,SKU017,10
2025-11-04,SKU018,8
2025-11-04,SKU019,6
2025-11-04,SKU020,5
2025-11-05,SKU001,13
2025-11-05,SKU002,8
2025-11-05,SKU003,12
2025-11-05,SKU004,8
2025-11-05,SKU005,6
2025-11-05,SKU006,8
2025-11-05,SKU007,6
2025-11-05,SKU008,11
2025-11-05,SKU009,7
2025-11-05,SKU010,8
2025-11-05,SKU011,4
2025-11-05,SKU012,7
2025-11-05,SKU013,3
2025-11-05,SKU014,4
2025-11-05,SKU015,5
2025-11-05,SKU016,3
2025-11-05,SKU017,10
2025-11-05,SKU018,6
2025-11-05,SKU019,4
2025-11-05,SKU020,5
2025-11-06,SKU001,12
2025-11-06,SKU002,10
2025-11-06,SKU003,12
2025-11-06,SKU004,8
2025-11-06,SKU005,4
2025-11-06,SKU006,9
2025-11-06,SKU007,5
2025-11-06,SKU008,8
2025-11-06,SKU009,8
2025-11-06,SKU010,9
2025-11-06,SKU011,5
2025-11-06,SKU012,5
2025-11-06,SKU013,4
2025-11-06,SKU014,4
2025-11-06,SKU015,5
2025-11-06,SKU016,2
2025-11-06,SKU017,14
2025-11-06,SKU018,7
2025-11-06,SKU019,6
2025-11-06,SKU020,5
2025-11-07,SKU001,14
2025-11-07,SKU002,12
2025-11-07,SKU003,15
2025-11-07,SKU004,8
2025-11-07,SKU005,6
2025-11-07,SKU006,11
2025-11-07,SKU007,6
2025-11-07,SKU008,13
2025-11-07,SKU009,10
2025-11-07,SKU010,9
2025-11-07,SKU011,6
2025-11-07,SKU012,8
2025-11-07,SKU013,4
2025-11-07,SKU014,6
2025-11-07,SKU015,6
2025-11-07,SKU016,3
2025-11-07,SKU017,17
2025-11-07,SKU018,9
2025-11-07,SKU019,7
2025-11-07,SKU020,8
2025-11-08,SKU001,14
2025-11-08,SKU002,11
2025-11-08,SKU003,16
2025-11-08,SKU004,8
2025-11-08,SKU005,6
2025-11-08,SKU006,13
2025-11-08,SKU007,8
2025-11-08,SKU008,12
2025-11-08,SKU009,11
2025-11-08,SKU010,9
2025-11-08,SKU011,4
2025-11-08,SKU012,6
2025-11-08,SKU013,5
2025-11-08,SKU014,5
2025-11-08,SKU015,7
2025-11-08,SKU016,2
2025-11-08,SKU017,18
2025-11-08,SKU018,8
2025-11-08,SKU019,5
2025-11-08,SKU020,7
2025-11-09,SKU001,13
2025-11-09,SKU002,9
2025-11-09,SKU003,18
2025-11-09,SKU004,8
2025-11-09,SKU005,7
2025-11-09,SKU006,11
2025-11-09,SKU007,9
2025-11-09,SKU008,10
2025-11-09,SKU009,8
2025-11-09,SKU010,9
2025-11-09,SKU011,4
2025-11-09,SKU012,7
2025-11-09,SKU013,4
2025-11-09,SKU014,6
2025-11-09,SKU015,7
2025-11-09,SKU016,4
2025-11-09,SKU017,13
2025-11-09,SKU018,10
2025-11-09,SKU019,7
2025-11-09,SKU020,9
2025-11-10,SKU001,11
2025-11-10,SKU002,7
2025-11-10,SKU003,14
2025-11-10,SKU004,8
2025-11-10,SKU005,4
2025-11-10,SKU006,10
2025-11-10,SKU007,6
2025-11-10,SKU008,11
2025-11-10,SKU009,8
2025-11-10,SKU010,7
2025-11-10,SKU011,5
2025-11-10,SKU012,6
2025-11-10,SKU013,3
2025-11-10,SKU014,4
2025-11-10,SKU015,6
2025-11-10,SKU016,3
2025-11-10,SKU017,14
2025-11-10,SKU018,7
2025-11-10,SKU019,5
2025-11-10,SKU020,5
2025-11-11,SKU001,14
2025-11-11,SKU002,8
2025-11-11,SKU003,11
2025-11-11,SKU004,8
2025-11-11,SKU005,4
2025-11-11,SKU006,10
2025-11-11,SKU007,5
2025-11-11,SKU008,10
2025-11-11,SKU009,5
2025-11-11,SKU010,9
2025-11-11,SKU011,4
2025-11-11,SKU012,5
2025-11-11,SKU013,4
2025-11-11,SKU014,5
2025-11-11,SKU015,5
2025-11-11,SKU016,3
2025-11-11,SKU017,12
2025-11-11,SKU018,7
2025-11-11,SKU019,4
2025-11-11,SKU020,6
2025-11-12,SKU001,12
2025-11-12,SKU002,8
2025-11-12,SKU003,15
2025-11-12,SKU004,6
2025-11-12,SKU005,4
2025-11-12,SKU006,10
2025-11-12,SKU007,7
2025-11-12,SKU008,11
2025-11-12,SKU009,6
2025-11-12,SKU010,10
2025-11-12,SKU011,5
2025-11-12,SKU012,6
2025-11-12,SKU013,4
2025-11-12,SKU014,4
2025-11-12,SKU015,6
2025-11-12,SKU016,3
2025-11-12,SKU017,12
2025-11-12,SKU018,7
2025-11-12,SKU019,6
2025-11-12,SKU020,6
2025-11-13,SKU001,11
2025-11-13,SKU002,7
2025-11-13,SKU003,11
2025-11-13,SKU004,8
2025-11-13,SKU005,5
2025-11-13,SKU006,9
2025-11-13,SKU007,6
2025-11-13,SKU008,12
2025-11-13,SKU009,6
2025-11-13,SKU010,7
2025-11-13,SKU011,4
2025-11-13,SKU012,7
2025-11-13,SKU013,4
2025-11-13,SKU014,4
2025-11-13,SKU015,6
2025-11-13,SKU016,3
2025-11-13,SKU017,10
2025-11-13,SKU018,6
2025-11-13,SKU019,5
2025-11-13,SKU020,7
2025-11-14,SKU001,14
2025-11-14,SKU002,10
2025-11-14,SKU003,16
2025-11-14,SKU004,9
2025-11-14,SKU005,5
2025-11-14,SKU006,9
2025-11-14,SKU007,6
2025-11-14,SKU008,12
2025-11-14,SKU009,10
2025-11-14,SKU010,11
2025-11-14,SKU011,5
2025-11-14,SKU012,9
2025-11-14,SKU013,5
2025-11-14,SKU014,5
2025-11-14,SKU015,5
2025-11-14,SKU016,4
2025-11-14,SKU017,12
2025-11-14,SKU018,9
2025-11-14,SKU019,8
2025-11-14,SKU020,9
2025-11-15,SKU001,14
2025-11-15,SKU002,9
2025-11-15,SKU003,18
2025-11-15,SKU004,7
2025-11-15,SKU005,8
2025-11-15,SKU006,12
2025-11-15,SKU007,6
2025-11-15,SKU008,11
2025-11-15,SKU009,10
2025-11-15,SKU010,12
2025-11-15,SKU011,6
2025-11-15,SKU012,9
2025-11-15,SKU013,5
2025-11-15,SKU014,7
2025-11-15,SKU015,6
2025-11-15,SKU016,4
2025-11-15,SKU017,13
2025-11-15,SKU018,7
2025-11-15,SKU019,8
2025-11-15,SKU020,7
2025-11-16,SKU001,15
2025-11-16,SKU002,9
2025-11-16,SKU003,18
2025-11-16,SKU004,8
2025-11-16,SKU005,6
2025-11-16,SKU006,9
2025-11-16,SKU007,6
2025-11-16,SKU008,16
2025-11-16,SKU009,9
2025-11-16,SKU010,9
2025-11-16,SKU011,6
2025-11-16,SKU012,8
2025-11-16,SKU013,4
2025-11-16,SKU014,7
2025-11-16,SKU015,6
2025-11-16,SKU016,3
2025-11-16,SKU017,17
2025-11-16,SKU018,11
2025-11-16,SKU019,8
2025-11-16,SKU020,9
2025-11-17,SKU001,11
2025-11-17,SKU002,9
2025-11-17,SKU003,15
2025-11-17,SKU004,5
2025-11-17,SKU005,7
2025-11-17,SKU006,9
2025-11-17,SKU007,7
2025-11-17,SKU008,11
2025-11-17,SKU009,9
2025-11-17,SKU010,9
2025-11-17,SKU011,5
2025-11-17,SKU012,5
2025-11-17,SKU013,4
2025-11-17,SKU014,4
2025-11-17,SKU015,7
2025-11-17,SKU016,2
2025-11-17,SKU017,14
2025-11-17,SKU018,6
2025-11-17,SKU019,6
2025-11-17,SKU020,7
2025-11-18,SKU001,11
2025-11-18,SKU002,10
2025-11-18,SKU003,13
2025-11-18,SKU004,9
2025-11-18,SKU005,5
2025-11-18,SKU006,7
2025-11-18,SKU007,7
2025-11-18,SKU008,9
2025-11-18,SKU009,6
2025-11-18,SKU010,10
2025-11-18,SKU011,5
2025-11-18,SKU012,7
2025-11-18,SKU013,4
2025-11-18,SKU014,5
2025-11-18,SKU015,5
2025-11-18,SKU016,2
2025-11-18,SKU017,15
2025-11-18,SKU018,8
2025-11-18,SKU019,6
2025-11-18,SKU020,6
2025-11-19,SKU001,11
2025-11-19,SKU002,9
2025-11-19,SKU003,15
2025-11-19,SKU004,8
2025-11-19,SKU005,6
2025-11-19,SKU006,10
2025-11-19,SKU007,7
2025-11-19,SKU008,11
2025-11-19,SKU009,7
2025-11-19,SKU010,8
2025-11-19,SKU011,5
2025-11-19,SKU012,7
2025-11-19,SKU013,3
2025-11-19,SKU014,3
2025-11-19,SKU015,4
2025-11-19,SKU016,3
2025-11-19,SKU017,13
2025-11-19,SKU018,8
2025-11-19,SKU019,4
2025-11-19,SKU020,6
2025-11-20,SKU001,12
2025-11-20,SKU002,7
2025-11-20,SKU003,11
2025-11-20,SKU004,6
2025-11-20,SKU005,5
2025-11-20,SKU006,11
2025-11-20,SKU007,7
2025-11-20,SKU008,12
2025-11-20,SKU009,8
2025-11-20,SKU010,9
2025-11-20,SKU011,5
2025-11-20,SKU012,6
2025-11-20,SKU013,4
2025-11-20,SKU014,5
2025-11-20,SKU015,5
2025-11-20,SKU016,3
2025-11-20,SKU017,14
2025-11-20,SKU018,8
2025-11-20,SKU019,5
2025-11-20,SKU020,6
2025-11-21,SKU001,12
2025-11-21,SKU002,12
2025-11-21,SKU003,20
2025-11-21,SKU004,11
2025-11-21,SKU005,6
2025-11-21,SKU006,14
2025-11-21,SKU007,9
2025-11-21,SKU008,14
2025-11-21,SKU009,9
2025-11-21,SKU010,12
2025-11-21,SKU011,7
2025-11-21,SKU012,7
2025-11-21,SKU013,5
2025-11-21,SKU014,5
2025-11-21,SKU015,6
2025-11-21,SKU016,3
2025-11-21,SKU017,14
2025-11-21,SKU018,7
2025-11-21,SKU019,6
2025-11-21,SKU020,9
2025-11-22,SKU001,12
2025-11-22,SKU002,11
2025-11-22,SKU003,16
2025-11-22,SKU004,11
2025-11-22,SKU005,6
2025-11-22,SKU006,12
2025-11-22,SKU007,6
2025-11-22,SKU008,15
2025-11-22,SKU009,7
2025-11-22,SKU010,12
2025-11-22,SKU011,6
2025-11-22,SKU012,7
2025-11-22,SKU013,4
2025-11-22,SKU014,5
2025-11-22,SKU015,8
2025-11-22,SKU016,3
2025-11-22,SKU017,19
2025-11-22,SKU018,8
2025-11-22,SKU019,7
2025-11-22,SKU020,7
2025-11-23,SKU001,14
2025-11-23,SKU002,8
2025-11-23,SKU003,15
2025-11-23,SKU004,8
2025-11-23,SKU005,7
2025-11-23,SKU006,13
2025-11-23,SKU007,7
2025-11-23,SKU008,15
2025-11-23,SKU009,9
2025-11-23,SKU010,8
2025-11-23,SKU011,5
2025-11-23,SKU012,7
2025-11-23,SKU013,5
2025-11-23,SKU014,6
2025-11-23,SKU015,7
2025-11-23,SKU016,4
2025-11-23,SKU017,17
2025-11-23,SKU018,8
2025-11-23,SKU019,5
2025-11-23,SKU020,6
2025-11-24,SKU001,11
2025-11-24,SKU002,7
2025-11-24,SKU003,16
2025-11-24,SKU004,9
2025-11-24,SKU005,7
2025-11-24,SKU006,11
2025-11-24,SKU007,7
2025-11-24,SKU008,12
2025-11-24,SKU009,6
2025-11-24,SKU010,7
2025-11-24,SKU011,5
2025-11-24,SKU012,6
2025-11-24,SKU013,3
2025-11-24,SKU014,4
2025-11-24,SKU015,7
2025-11-24,SKU016,3
2025-11-24,SKU017,13
2025-11-24,SKU018,6
2025-11-24,SKU019,5
2025-11-24,SKU020,8
2025-11-25,SKU001,14
2025-11-25,SKU002,7
2025-11-25,SKU003,12
2025-11-25,SKU004,7
2025-11-25,SKU005,4
2025-11-25,SKU006,7
2025-11-25,SKU007,5
2025-11-25,SKU008,9
2025-11-25,SKU009,8
2025-11-25,SKU010,9
2025-11-25,SKU011,5
2025-11-25,SKU012,8
2025-11-25,SKU013,3
2025-11-25,SKU014,5
2025-11-25,SKU015,6
2025-11-25,SKU016,3
2025-11-25,SKU017,11
2025-11-25,SKU018,6
2025-11-25,SKU019,6
2025-11-25,SKU020,6
2025-11-26,SKU001,15
2025-11-26,SKU002,9
2025-11-26,SKU003,11
2025-11-26,SKU004,8
2025-11-26,SKU005,6
2025-11-26,SKU006,10
2025-11-26,SKU007,5
2025-11-26,SKU008,9
2025-11-26,SKU009,6
2025-11-26,SKU010,6
2025-11-26,SKU011,4
2025-11-26,SKU012,7
2025-11-26,SKU013,3
2025-11-26,SKU014,6
2025-11-26,SKU015,7
2025-11-26,SKU016,2
2025-11-26,SKU017,12
2025-11-26,SKU018,8
2025-11-26,SKU019,5
2025-11-26,SKU020,6
2025-11-27,SKU001,14
2025-11-27,SKU002,10
2025-11-27,SKU003,11
2025-11-27,SKU004,6
2025-11-27,SKU005,6
2025-11-27,SKU006,8
2025-11-27,SKU007,5
2025-11-27,SKU008,11
2025-11-27,SKU009,6
2025-11-27,SKU010,10
2025-11-27,SKU011,5
2025-11-27,SKU012,7
2025-11-27,SKU013,4
2025-11-27,SKU014,5
2025-11-27,SKU015,6
2025-11-27,SKU016,3
2025-11-27,SKU017,10
2025-11-27,SKU018,8
2025-11-27,SKU019,6
2025-11-27,SKU020,7
2025-11-28,SKU001,11
2025-11-28,SKU002,11
2025-11-28,SKU003,18
2025-11-28,SKU004,8
2025-11-28,SKU005,7
2025-11-28,SKU006,14
2025-11-28,SKU007,9
2025-11-28,SKU008,11
2025-11-28,SKU009,7
2025-11-28,SKU010,12
2025-11-28,SKU011,6
2025-11-28,SKU012,8
2025-11-28,SKU013,5
2025-11-28,SKU014,6
2025-11-28,SKU015,5
2025-11-28,SKU016,4
2025-11-28,SKU017,17
2025-11-28,SKU018,11
2025-11-28,SKU019,6
2025-11-28,SKU020,9
2025-11-29,SKU001,16
2025-11-29,SKU002,12
2025-11-29,SKU003,17
2025-11-29,SKU004,8
2025-11-29,SKU005,5
2025-11-29,SKU006,12
2025-11-29,SKU007,7
2025-11-29,SKU008,10
2025-11-29,SKU009,7
2025-11-29,SKU010,12
2025-11-29,SKU011,5
2025-11-29,SKU012,7
2025-11-29,SKU013,4
2025-11-29,SKU014,7
2025-11-29,SKU015,8
2025-11-29,SKU016,3
2025-11-29,SKU017,18
2025-11-29,SKU018,7
2025-11-29,SKU019,8
2025-11-29,SKU020,7
2025-11-30,SKU001,16
2025-11-30,SKU002,11
2025-11-30,SKU003,14
2025-11-30,SKU004,9
2025-11-30,SKU005,6
2025-11-30,SKU006,13
2025-11-30,SKU007,7
2025-11-30,SKU008,15
2025-11-30,SKU009,7
2025-11-30,SKU010,11
2025-11-30,SKU011,7
2025-11-30,SKU012,8
2025-11-30,SKU013,4
2025-11-30,SKU014,7
2025-11-30,SKU015,7
2025-11-30,SKU016,3
2025-11-30,SKU017,15
2025-11-30,SKU018,10
2025-11-30,SKU019,8
2025-11-30,SKU020,8
2025-12-01,SKU001,14
2025-12-01,SKU002,10
2025-12-01,SKU003,13
2025-12-01,SKU004,8
2025-12-01,SKU005,7
2025-12-01,SKU006,10
2025-12-01,SKU007,9
2025-12-01,SKU008,11
2025-12-01,SKU009,9
2025-12-01,SKU010,11
2025-12-01,SKU011,6
2025-12-01,SKU012,7
2025-12-01,SKU013,4
2025-12-01,SKU014,7
2025-12-01,SKU015,7
2025-12-01,SKU016,3
2025-12-01,SKU017,13
2025-12-01,SKU018,11
2025-12-01,SKU019,8
2025-12-01,SKU020,8
2025-12-02,SKU001,13
2025-12-02,SKU002,8
2025-12-02,SKU003,13
2025-12-02,SKU004,7
2025-12-02,SKU005,5
2025-12-02,SKU006,11
2025-12-02,SKU007,6
2025-12-02,SKU008,15
2025-12-02,SKU009,9
2025-12-02,SKU010,9
2025-12-02,SKU011,5
2025-12-02,SKU012,6
2025-12-02,SKU013,5
2025-12-02,SKU014,5
2025-12-02,SKU015,7
2025-12-02,SKU016,3
2025-12-02,SKU017,13
2025-12-02,SKU018,9
2025-12-02,SKU019,5
2025-12-02,SKU020,9
2025-12-03,SKU001,13
2025-12-03,SKU002,11
2025-12-03,SKU003,17
2025-12-03,SKU004,10
2025-12-03,SKU005,7
2025-12-03,SKU006,10
2025-12-03,SKU007,10
2025-12-03,SKU008,16
2025-12-03,SKU009,8
2025-12-03,SKU010,9
2025-12-03,SKU011,6
2025-12-03,SKU012,8
2025-12-03,SKU013,5
2025-12-03,SKU014,5
2025-12-03,SKU015,7
2025-12-03,SKU016,3
2025-12-03,SKU017,13
2025-12-03,SKU018,8
2025-12-03,SKU019,7
2025-12-03,SKU020,9
2025-12-04,SKU001,17
2025-12-04,SKU002,13
2025-12-04,SKU003,18
2025-12-04,SKU004,9
2025-12-04,SKU005,7
2025-12-04,SKU006,14
2025-12-04,SKU007,7
2025-12-04,SKU008,15
2025-12-04,SKU009,10
2025-12-04,SKU010,10
2025-12-04,SKU011,5
2025-12-04,SKU012,6
2025-12-04,SKU013,3
2025-12-04,SKU014,5
2025-12-04,SKU015,5
2025-12-04,SKU016,4
2025-12-04,SKU017,19
2025-12-04,SKU018,8
2025-12-04,SKU019,7
2025-12-04,SKU020,9
2025-12-05,SKU001,18
2025-12-05,SKU002,13
2025-12-05,SKU003,24
2025-12-05,SKU004,10
2025-12-05,SKU005,8
2025-12-05,SKU006,14
2025-12-05,SKU007,10
2025-12-05,SKU008,13
2025-12-05,SKU009,9
2025-12-05,SKU010,10
2025-12-05,SKU011,8
2025-12-05,SKU012,12
2025-12-05,SKU013,6
2025-12-05,SKU014,8
2025-12-05,SKU015,9
2025-12-05,SKU016,4
2025-12-05,SKU017,20
2025-12-05,SKU018,13
2025-12-05,SKU019,7
2025-12-05,SKU020,7
2025-12-06,SKU001,20
2025-12-06,SKU002,14
2025-12-06,SKU003,26
2025-12-06,SKU004,13
2025-12-06,SKU005,9
2025-12-06,SKU006,15
2025-12-06,SKU007,10
2025-12-06,SKU008,15
2025-12-06,SKU009,11
2025-12-06,SKU010,13
2025-12-06,SKU011,7
2025-12-06,SKU012,10
2025-12-06,SKU013,6
2025-12-06,SKU014,8
2025-12-06,SKU015,8
2025-12-06,SKU016,5
2025-12-06,SKU017,20
2025-12-06,SKU018,11
2025-12-06,SKU019,8
2025-12-06,SKU020,8
2025-12-07,SKU001,22
2025-12-07,SKU002,12
2025-12-07,SKU003,21
2025-12-07,SKU004,11
2025-12-07,SKU005,10
2025-12-07,SKU006,13
2025-12-07,SKU007,11
2025-12-07,SKU008,13
2025-12-07,SKU009,10
2025-12-07,SKU010,11
2025-12-07,SKU011,7
2025-12-07,SKU012,9
2025-12-07,SKU013,5
2025-12-07,SKU014,9
2025-12-07,SKU015,8
2025-12-07,SKU016,4
2025-12-07,SKU017,23
2025-12-07,SKU018,12
2025-12-07,SKU019,7
2025-12-07,SKU020,9
2025-12-08,SKU001,16
2025-12-08,SKU002,13
2025-12-08,SKU003,20
2025-12-08,SKU004,10
2025-12-08,SKU005,8
2025-12-08,SKU006,13
2025-12-08,SKU007,9
2025-12-08,SKU008,16
2025-12-08,SKU009,10
2025-12-08,SKU010,9
2025-12-08,SKU011,6
2025-12-08,SKU012,9
2025-12-08,SKU013,4
2025-12-08,SKU014,5
2025-12-08,SKU015,7
2025-12-08,SKU016,3
2025-12-08,SKU017,15
2025-12-08,SKU018,11
2025-12-08,SKU019,6
2025-12-08,SKU020,7
2025-12-09,SKU001,11
2025-12-09,SKU002,8
2025-12-09,SKU003,20
2025-12-09,SKU004,8
2025-12-09,SKU005,6
2025-12-09,SKU006,13
2025-12-09,SKU007,10
2025-12-09,SKU008,10
2025-12-09,SKU009,7
2025-12-09,SKU010,10
2025-12-09,SKU011,6
2025-12-09,SKU012,6
2025-12-09,SKU013,4
2025-12-09,SKU014,5
2025-12-09,SKU015,6
2025-12-09,SKU016,3
2025-12-09,SKU017,12
2025-12-09,SKU018,11
2025-12-09,SKU019,6
2025-12-09,SKU020,7
2025-12-10,SKU001,16
2025-12-10,SKU002,10
2025-12-10,SKU003,19
2025-12-10,SKU004,10
2025-12-10,SKU005,8
2025-12-10,SKU006,11
2025-12-10,SKU007,8
2025-12-10,SKU008,16
2025-12-10,SKU009,7
2025-12-10,SKU010,8
2025-12-10,SKU011,6
2025-12-10,SKU012,9
2025-12-10,SKU013,6
2025-12-10,SKU014,7
2025-12-10,SKU015,5
2025-12-10,SKU016,3
2025-12-10,SKU017,17
2025-12-10,SKU018,11
2025-12-10,SKU019,8
2025-12-10,SKU020,7
2025-12-11,SKU001,13
2025-12-11,SKU002,10
2025-12-11,SKU003,17
2025-12-11,SKU004,10
2025-12-11,SKU005,5
2025-12-11,SKU006,12
2025-12-11,SKU007,7
2025-12-11,SKU008,11
2025-12-11,SKU009,11
2025-12-11,SKU010,10
2025-12-11,SKU011,5
2025-12-11,SKU012,9
2025-12-11,SKU013,4
2025-12-11,SKU014,7
2025-12-11,SKU015,6
2025-12-11,SKU016,3
2025-12-11,SKU017,13
2025-12-11,SKU018,9
2025-12-11,SKU019,8
2025-12-11,SKU020,7
2025-12-12,SKU001,20
2025-12-12,SKU002,11
2025-12-12,SKU003,24
2025-12-12,SKU004,11
2025-12-12,SKU005,7
2025-12-12,SKU006,16
2025-12-12,SKU007,10
2025-12-12,SKU008,16
2025-12-12,SKU009,11
2025-12-12,SKU010,15
2025-12-12,SKU011,8
2025-12-12,SKU012,9
2025-12-12,SKU013,4
2025-12-12,SKU014,6
2025-12-12,SKU015,6
2025-12-12,SKU016,5
2025-12-12,SKU017,24
2025-12-12,SKU018,9
2025-12-12,SKU019,8
2025-12-12,SKU020,12
2025-12-13,SKU001,15
2025-12-13,SKU002,10
2025-12-13,SKU003,24
2025-12-13,SKU004,12
2025-12-13,SKU005,9
2025-12-13,SKU006,17
2025-12-13,SKU007,8
2025-12-13,SKU008,18
2025-12-13,SKU009,13
2025-12-13,SKU010,14
2025-12-13,SKU011,7
2025-12-13,SKU012,9
2025-12-13,SKU013,5
2025-12-13,SKU014,8
2025-12-13,SKU015,9
2025-12-13,SKU016,4
2025-12-13,SKU017,22
2025-12-13,SKU018,14
2025-12-13,SKU019,6
2025-12-13,SKU020,9
2025-12-14,SKU001,19
2025-12-14,SKU002,16
2025-12-14,SKU003,24
2025-12-14,SKU004,11
2025-12-14,SKU005,7
2025-12-14,SKU006,15
2025-12-14,SKU007,11
2025-12-14,SKU008,18
2025-12-14,SKU009,13
2025-12-14,SKU010,15
2025-12-14,SKU011,8
2025-12-14,SKU012,10
2025-12-14,SKU013,5
2025-12-14,SKU014,6
2025-12-14,SKU015,7
2025-12-14,SKU016,4
2025-12-14,SKU017,22
2025-12-14,SKU018,13
2025-12-14,SKU019,7
2025-12-14,SKU020,12
2025-12-15,SKU001,13
2025-12-15,SKU002,8
2025-12-15,SKU003,18
2025-12-15,SKU004,9
2025-12-15,SKU005,8
2025-12-15,SKU006,10
2025-12-15,SKU007,6
2025-12-15,SKU008,16
2025-12-15,SKU009,10
2025-12-15,SKU010,9
2025-12-15,SKU011,7
2025-12-15,SKU012,9
2025-12-15,SKU013,6
2025-12-15,SKU014,5
2025-12-15,SKU015,5
2025-12-15,SKU016,3
2025-12-15,SKU017,17
2025-12-15,SKU018,9
2025-12-15,SKU019,5
2025-12-15,SKU020,9
2025-12-16,SKU001,12
2025-12-16,SKU002,9
2025-12-16,SKU003,19
2025-12-16,SKU004,9
2025-12-16,SKU005,9
2025-12-16,SKU006,13
2025-12-16,SKU007,10
2025-12-16,SKU008,14
2025-12-16,SKU009,11
2025-12-16,SKU010,11
2025-12-16,SKU011,6
2025-12-16,SKU012,8
